"country.name","country.code","year","ghg.emissions.indexed","ghg.emissions.per.capita.tonnes","agriculture.ghg.emissions.mio.tonnes","energy.ghg.emissions.mio.tonnes","industry.ghg.emissions.mio.tonnes","total.ghg.emissions.mio.tonnes","transport.ghg.emissions.mio.tonnes","waste.ghg.emissions.mio.tonnes","other.ghg.emissions.mio.tonnes","agriculture.ghg.emissions.national.share","energy.ghg.emissions.national.share","industry.ghg.emissions.national.share","transport.ghg.emissions.national.share","waste.ghg.emissions.national.share","other.ghg.emissions.national.share","agriculture.ghg.emissions.EU28.share","energy.ghg.emissions.EU28.share","industry.ghg.emissions.EU28.share","total.ghg.emissions.EU28.share","transport.ghg.emissions.EU28.share","waste.ghg.emissions.EU28.share","other.ghg.emissions.EU28.share"
"Luxembourg","LU","2013","93.6","22.7","0.7","0.7","0.6","11.2","6.4","0.1","2.7","0.0587","0.061","0.0549","0.5729","0.008","0.2445","0.0016","0.0005","0.0016","0.0025","0.0072","0.0006","0.0182"
"Luxembourg","LU","2014","90.8","21.5","0.7","0.7","0.6","10.8","6.1","0.1","2.6","0.0626","0.062","0.0587","0.5691","0.0084","0.2392","0.0016","0.0005","0.0017","0.0025","0.0069","0.0006","0.0177"
"Luxembourg","LU","2015","88.3","20.4","0.7","0.5","0.6","10.3","5.7","0.1","2.7","0.0669","0.0444","0.0608","0.5542","0.0083","0.2655","0.0016","0.0004","0.0017","0.0024","0.0062","0.0006","0.0191"
"Luxembourg","LU","2016","87.5","19.8","0.7","0.3","0.7","10.1","5.5","0.1","2.8","0.0701","0.0251","0.0647","0.5505","0.0083","0.2814","0.0016","0.0002","0.0017","0.0023","0.0059","0.0006","0.0202"
"Luxembourg","LU","2017","77.3","16.5","0.7","0.2","0.6","9.9","5.6","0.1","2.7","0.0681","0.0193","0.0655","0.566","0.009","0.272","0.0016","0.0002","0.0017","0.0023","0.0062","0.0007","0.0205"
"Luxembourg","LU","2018","77","16.1","0.7","0.2","0.6","9.8","5.6","0.1","2.7","0.068","0.0194","0.0642","0.5682","0.0089","0.2714","0.0015","0.0002","0.0017","0.0024","0.0062","0.0007","0.0211"
"Luxembourg","LU","2020","76.8","15.6","0.7","0.2","0.6","9.8","5.6","0.1","2.6","0.0672","0.0195","0.061","0.5753","0.0085","0.2685","0.0015","0.0002","0.0016","0.0024","0.0063","0.0007","0.0223"
"Luxembourg","LU","2025","75.9","14","0.7","0.2","0.5","9.7","5.7","0.1","2.5","0.0686","0.02","0.0561","0.587","0.0081","0.2602","0.0015","0.0002","0.0015","0.0025","0.0064","0.0007","0.0238"
"Luxembourg","LU","2030","74.5","12.6","0.7","0.2","0.5","9.5","5.7","0.1","2.4","0.0701","0.0207","0.049","0.5982","0.0081","0.2538","0.0015","0.0002","0.0014","0.0025","0.0064","0.0008","0.0244"
"Luxembourg","LU","2035","73.2","11.6","0.7","0.2","0.4","9.3","5.6","0.1","2.4","0.0712","0.0211","0.0435","0.6021","0.0087","0.2534","0.0015","0.0002","0.0012","0.0025","0.0063","0.0009","0.0259"
"Malta","MT","1990","100","6.5","0.1","1.4","0","2.1","0.3","0.1","0.3","0.0364","0.6499","0.0037","0.1573","0.0327","0.12","0.0001","0.0008","0","0.0004","0.0004","0.0003","0.0011"
"Malta","MT","1991","107.2","6.8","0.1","1.5","0","2.3","0.4","0.1","0.2","0.0341","0.6711","0.0035","0.1558","0.0329","0.1026","0.0002","0.0009","0","0.0004","0.0004","0.0003","0.001"
"Malta","MT","1992","119.2","7.5","0.1","1.6","0","2.5","0.4","0.1","0.3","0.0318","0.6518","0.0036","0.1619","0.0327","0.1182","0.0002","0.001","0","0.0005","0.0005","0.0003","0.0012"
"Malta","MT","1993","120.4","7.5","0.1","1.6","0","2.5","0.4","0.1","0.3","0.0314","0.6481","0.0036","0.1621","0.0355","0.1193","0.0002","0.0011","0","0.0005","0.0005","0.0004","0.0012"
"Malta","MT","1994","130.5","8","0.1","1.7","0","2.7","0.4","0.1","0.3","0.0287","0.643","0.0035","0.1592","0.0363","0.1293","0.0002","0.0011","0","0.0005","0.0005","0.0004","0.0014"
"Malta","MT","1995","131.6","8","0.1","1.7","0","2.7","0.4","0.1","0.3","0.0288","0.6397","0.0035","0.1628","0.0389","0.1263","0.0002","0.0011","0","0.0005","0.0005","0.0004","0.0014"
"Malta","MT","1996","130.3","7.9","0.1","1.6","0","2.6","0.5","0.1","0.3","0.0289","0.6156","0.0034","0.1824","0.0412","0.1286","0.0002","0.001","0","0.0005","0.0006","0.0004","0.0014"
"Malta","MT","1997","133.3","8","0.1","1.6","0","2.7","0.5","0.1","0.4","0.0288","0.6002","0.0035","0.1777","0.0428","0.1471","0.0002","0.0011","0","0.0005","0.0005","0.0005","0.0016"
"Malta","MT","1998","133.2","8","0.1","1.6","0","2.7","0.5","0.1","0.4","0.0282","0.6076","0.0032","0.1768","0.0463","0.1379","0.0002","0.0011","0","0.0005","0.0005","0.0005","0.0016"
"Malta","MT","1999","136.1","8.1","0.1","1.7","0","2.8","0.5","0.1","0.3","0.0273","0.618","0.003","0.1862","0.0472","0.1183","0.0002","0.0011","0","0.0005","0.0006","0.0006","0.0014"
"Malta","MT","2000","136.4","8","0.1","1.7","0","2.8","0.5","0.1","0.3","0.028","0.6068","0.0054","0.1933","0.0505","0.116","0.0002","0.0011","0","0.0005","0.0006","0.0006","0.0014"
"Malta","MT","2001","130.1","7.6","0.1","1.8","0","2.7","0.4","0.1","0.2","0.0283","0.6721","0.0071","0.1546","0.0547","0.0832","0.0002","0.0012","0","0.0005","0.0004","0.0006","0.001"
"Malta","MT","2002","128.5","7.5","0.1","1.8","0","2.7","0.5","0.2","0.2","0.0278","0.6534","0.0086","0.1738","0.0571","0.0793","0.0002","0.0011","0.0001","0.0005","0.0005","0.0007","0.001"
"Malta","MT","2003","138.5","8","0.1","1.9","0","2.9","0.5","0.2","0.2","0.0248","0.66","0.0085","0.1771","0.0559","0.0736","0.0002","0.0012","0.0001","0.0005","0.0005","0.0007","0.001"
"Malta","MT","2004","135.1","7.7","0.1","1.8","0","2.8","0.5","0.2","0.2","0.0261","0.653","0.0131","0.1717","0.0601","0.0761","0.0002","0.0011","0.0001","0.0005","0.0005","0.0008","0.001"
"Malta","MT","2005","141.2","8","0.1","2","0","2.9","0.5","0.2","0.2","0.0261","0.6797","0.017","0.1575","0.0615","0.0581","0.0002","0.0012","0.0001","0.0006","0.0005","0.0009","0.0008"
"Malta","MT","2006","143.8","8.2","0.1","2","0.1","3","0.5","0.2","0.2","0.0255","0.6724","0.0293","0.1542","0.0635","0.0551","0.0002","0.0012","0.0002","0.0006","0.0005","0.001","0.0008"
"Malta","MT","2007","148.8","8.4","0.1","2","0.1","3.1","0.5","0.2","0.2","0.025","0.6634","0.0341","0.1569","0.0628","0.0578","0.0002","0.0013","0.0002","0.0006","0.0005","0.001","0.0009"
"Malta","MT","2008","149.1","8.4","0.1","2","0.1","3.1","0.5","0.1","0.2","0.0236","0.6588","0.0391","0.1763","0.0368","0.0656","0.0002","0.0013","0.0003","0.0006","0.0006","0.0006","0.0011"
"Malta","MT","2009","139.3","7.8","0.1","1.9","0.1","2.9","0.5","0.1","0.1","0.0241","0.6613","0.0488","0.1694","0.0451","0.0514","0.0002","0.0013","0.0004","0.0006","0.0005","0.0007","0.0008"
"Malta","MT","2010","142.3","7.9","0.1","1.9","0.2","2.9","0.5","0.1","0.2","0.0234","0.6476","0.0524","0.1711","0.0513","0.0542","0.0002","0.0013","0.0004","0.0006","0.0005","0.0009","0.0009"
"Malta","MT","2011","145.9","8.1","0.1","1.9","0.2","3","0.5","0.1","0.2","0.0217","0.6465","0.0598","0.1718","0.0447","0.0555","0.0002","0.0014","0.0005","0.0006","0.0006","0.0008","0.001"
"Malta","MT","2012","153.1","8.4","0.1","2.1","0.2","3.2","0.5","0.1","0.2","0.0209","0.6455","0.0655","0.1697","0.0418","0.0566","0.0002","0.0015","0.0006","0.0007","0.0006","0.0008","0.0011"
"Malta","MT","2013","139.4","7.5","0.1","1.7","0.2","2.9","0.6","0.1","0.2","0.0231","0.5928","0.081","0.199","0.0433","0.0609","0.0002","0.0013","0.0006","0.0006","0.0006","0.0008","0.0012"
"Malta","MT","2014","141","7.5","0.1","1.7","0.2","2.9","0.6","0.1","0.2","0.0229","0.5763","0.0846","0.2072","0.0485","0.0605","0.0002","0.0013","0.0006","0.0007","0.0007","0.001","0.0012"
"Malta","MT","2015","112","5.8","0.1","0.9","0.3","2.2","0.6","0.1","0.2","0.031","0.4052","0.1173","0.2823","0.0668","0.0973","0.0002","0.0007","0.0007","0.0005","0.0007","0.001","0.0015"
"Malta","MT","2016","99.4","5","0.1","0.6","0.3","1.9","0.6","0.1","0.2","0.0352","0.3051","0.1403","0.3162","0.0785","0.1247","0.0002","0.0005","0.0007","0.0004","0.0006","0.0011","0.0017"
"Malta","MT","2017","77.2","3.5","0.1","0.4","0.2","1.6","0.5","0.1","0.3","0.0388","0.2416","0.1382","0.3212","0.0915","0.1687","0.0001","0.0003","0.0006","0.0004","0.0006","0.0011","0.0021"
"Malta","MT","2018","76.7","3.3","0.1","0.4","0.2","1.6","0.5","0.2","0.3","0.0387","0.2385","0.1421","0.3119","0.094","0.1748","0.0001","0.0003","0.0006","0.0004","0.0006","0.0012","0.0022"
"Malta","MT","2020","76.4","3.5","0.1","0.4","0.2","1.6","0.5","0.2","0.3","0.0382","0.2342","0.1495","0.2935","0.0977","0.1868","0.0001","0.0003","0.0006","0.0004","0.0005","0.0013","0.0025"
"Malta","MT","2025","77.7","3.5","0.1","0.3","0.3","1.6","0.4","0.2","0.4","0.0379","0.2078","0.1606","0.2702","0.1031","0.2204","0.0001","0.0003","0.0007","0.0004","0.0005","0.0016","0.0034"
"Malta","MT","2030","80","3.4","0.1","0.3","0.3","1.7","0.4","0.2","0.4","0.0372","0.1879","0.1671","0.2428","0.1055","0.2595","0.0001","0.0003","0.0008","0.0004","0.0005","0.0018","0.0044"
"Malta","MT","2035","85.9","3.6","0.1","0.3","0.3","1.8","0.4","0.2","0.5","0.0346","0.1827","0.1625","0.2167","0.103","0.3004","0.0001","0.0004","0.0009","0.0005","0.0004","0.002","0.0059"
"Netherlands","NL","1990","100","15.1","25.1","53.4","22.9","220.8","28","14.2","77.2","0.1136","0.2417","0.1038","0.1269","0.0643","0.3497","0.0462","0.0318","0.0443","0.0391","0.0353","0.059","0.3212"
"Netherlands","NL","1991","103.5","15.5","25.4","54.1","21.7","228.4","28.5","14.3","84.4","0.1112","0.2368","0.0952","0.1248","0.0627","0.3694","0.0496","0.033","0.0451","0.0411","0.0356","0.0587","0.3458"
"Netherlands","NL","1992","104.2","15.5","25.4","54.1","22.8","229.2","30","14.1","82.8","0.111","0.2359","0.0996","0.1307","0.0614","0.3614","0.0519","0.0342","0.0492","0.0426","0.0364","0.0572","0.3366"
"Netherlands","NL","1993","104.7","15.5","25","56.5","24","229.9","30.8","13.7","80","0.1088","0.2455","0.1042","0.1339","0.0597","0.3478","0.0524","0.0372","0.0526","0.0435","0.0372","0.0556","0.3237"
"Netherlands","NL","1994","105.2","15.5","24.1","60.4","25.9","230.8","30.2","13.2","77","0.1044","0.2618","0.1123","0.1306","0.0573","0.3335","0.0511","0.0397","0.0536","0.0439","0.0361","0.0537","0.3121"
"Netherlands","NL","1995","105.8","15.5","24.2","62.7","25","231","30.6","12.6","76","0.1047","0.2716","0.1081","0.1323","0.0545","0.3289","0.0512","0.0412","0.0501","0.0435","0.0361","0.0509","0.3071"
"Netherlands","NL","1996","110.9","16.1","23.8","63.8","26.9","242.1","31.9","12.2","83.5","0.0984","0.2634","0.1111","0.1318","0.0504","0.3449","0.0503","0.0411","0.0538","0.0447","0.0365","0.0494","0.3385"
"Netherlands","NL","1997","107.7","15.6","23","64.3","27.9","233.9","31.8","11.8","74.9","0.0985","0.2751","0.1195","0.1361","0.0505","0.3203","0.0489","0.0427","0.0553","0.0439","0.036","0.0485","0.3075"
"Netherlands","NL","1998","108","15.5","22.3","66.7","28.9","234.4","32.5","11.3","72.7","0.0951","0.2846","0.1233","0.1386","0.0483","0.31","0.0476","0.0437","0.0599","0.0444","0.0356","0.0471","0.3026"
"Netherlands","NL","1999","102.3","14.6","21.8","63","22.6","221.1","33","10.4","70.2","0.0986","0.285","0.1023","0.1493","0.0471","0.3177","0.0467","0.0426","0.0511","0.0427","0.0354","0.0443","0.2992"
"Netherlands","NL","2000","101.5","14.4","20.7","64.7","21.7","219.3","33","9.8","69.4","0.0944","0.2948","0.0989","0.1505","0.0448","0.3165","0.0449","0.0428","0.0476","0.0424","0.0356","0.0424","0.2999"
"Netherlands","NL","2001","101.6","14.3","20.2","68.6","17.7","220","33.3","9.3","70.9","0.092","0.3117","0.0806","0.1514","0.0421","0.3222","0.0445","0.0441","0.0403","0.0421","0.0354","0.0407","0.3118"
"Netherlands","NL","2002","101","14.1","19.1","67.8","17.8","217.9","34.1","8.8","70.3","0.0876","0.3113","0.0817","0.1563","0.0404","0.3227","0.0426","0.0432","0.0408","0.042","0.0358","0.0394","0.3146"
"Netherlands","NL","2003","101.2","14.1","18.7","69.3","15.9","218.6","34.6","8.2","71.8","0.0856","0.317","0.0727","0.1584","0.0377","0.3287","0.0421","0.0427","0.0353","0.0415","0.0361","0.0379","0.3304"
"Netherlands","NL","2004","102.1","14.2","18.6","71","16.6","220","35.2","7.9","70.7","0.0844","0.3227","0.0754","0.1601","0.0359","0.3216","0.0417","0.0441","0.0355","0.0418","0.0359","0.0378","0.3387"
"Netherlands","NL","2005","99.8","13.8","18.4","68.2","16.5","214.3","35.4","6.4","69.3","0.0857","0.3184","0.0772","0.1654","0.0299","0.3235","0.0419","0.0427","0.0355","0.041","0.0362","0.0317","0.3431"
"Netherlands","NL","2006","97.6","13.5","18.4","63.3","16.5","209.2","36.3","5.9","68.8","0.0878","0.3027","0.0788","0.1734","0.0284","0.3289","0.0423","0.0393","0.0355","0.0401","0.0368","0.0303","0.3514"
"Netherlands","NL","2007","96.9","13.4","18.1","66","15.3","207.7","35.3","5.5","67.4","0.0872","0.3179","0.0739","0.1698","0.0267","0.3246","0.0415","0.0408","0.0322","0.0402","0.0354","0.0293","0.3565"
"Netherlands","NL","2008","96.7","13.3","18.1","66.3","11.6","207.1","35.5","5.2","70.4","0.0875","0.32","0.056","0.1714","0.0251","0.34","0.0418","0.0428","0.0257","0.041","0.0366","0.0287","0.3887"
"Netherlands","NL","2009","93.8","12.8","18","65.1","11.3","201.4","33.9","4.9","68.2","0.0892","0.3231","0.0561","0.1684","0.0245","0.3388","0.042","0.0457","0.03","0.043","0.036","0.0282","0.3896"
"Netherlands","NL","2010","99","13.5","18","67.6","11.9","213.4","34.8","4.6","76.6","0.0842","0.3167","0.0557","0.1629","0.0215","0.3589","0.0425","0.0466","0.0302","0.0446","0.0371","0.0274","0.4563"
"Netherlands","NL","2011","93","12.6","17.7","63.4","11.8","199.2","34.6","4.3","67.4","0.0886","0.3183","0.0591","0.1738","0.0217","0.3385","0.0416","0.0445","0.0302","0.0431","0.0374","0.0267","0.4161"
"Netherlands","NL","2012","90.7","12.2","17.4","60.1","11.4","195.3","33","4.1","69.3","0.0892","0.3074","0.0584","0.1691","0.021","0.3549","0.0413","0.0424","0.0302","0.0428","0.0369","0.0259","0.439"
"Netherlands","NL","2013","90.7","12.2","17.9","60.4","11","195","32.3","3.9","69.4","0.0917","0.31","0.0566","0.1657","0.02","0.3561","0.042","0.045","0.0294","0.0436","0.0363","0.0258","0.4592"
"Netherlands","NL","2014","87.4","11.7","18","64.6","10.5","187.3","30.1","3.7","60.4","0.0963","0.3447","0.0559","0.1608","0.0195","0.3228","0.0417","0.0513","0.0275","0.0436","0.0336","0.0251","0.4155"
"Netherlands","NL","2015","91.3","12.2","18.7","69.8","10.9","195.6","30.4","3.4","62.3","0.0954","0.3571","0.0559","0.1553","0.0176","0.3187","0.043","0.0561","0.029","0.0452","0.0333","0.0241","0.4353"
"Netherlands","NL","2016","91.6","12.2","18.9","67.9","10.7","195.4","30.5","3.3","64.2","0.0967","0.3474","0.0546","0.1561","0.0168","0.3285","0.0434","0.0567","0.0285","0.0454","0.0327","0.0234","0.458"
"Netherlands","NL","2017","83.3","10.7","18.7","58","10.9","184","31.2","3","62.1","0.1018","0.3155","0.0591","0.1697","0.0163","0.3376","0.0432","0.0492","0.0289","0.0437","0.0347","0.0229","0.4745"
"Netherlands","NL","2018","81","10.4","18.7","54.5","10.8","178.9","30.9","2.8","61","0.1047","0.3048","0.0606","0.173","0.0158","0.3411","0.0433","0.0475","0.0289","0.043","0.0345","0.0224","0.4836"
"Netherlands","NL","2020","78","9.9","18.8","50.3","10.8","172.1","30.4","2.5","59.4","0.109","0.2923","0.0626","0.1766","0.0147","0.3449","0.0435","0.046","0.0289","0.0423","0.0341","0.0214","0.5038"
"Netherlands","NL","2025","79.5","9.8","18.7","56.3","10.4","175.5","30.7","2","57.4","0.1066","0.3208","0.0593","0.175","0.0113","0.3271","0.0433","0.0539","0.0294","0.0446","0.0348","0.0188","0.5427"
"Netherlands","NL","2030","77.5","9.3","18.7","55.6","10.2","171.1","30.8","1.6","54.3","0.1093","0.3249","0.0593","0.18","0.0092","0.3173","0.0433","0.0567","0.0299","0.0447","0.0347","0.0159","0.5488"
"Netherlands","NL","2035","72.2","8.5","18.6","46.9","10.6","159.5","31.5","1.3","50.6","0.1168","0.2941","0.0667","0.1973","0.0079","0.3172","0.0432","0.0513","0.0316","0.0428","0.0353","0.0138","0.5539"
"Norway","NO","1990","100","12.3","4.7","7.3","14.5","51.2","10","2.2","12.5","0.0917","0.1422","0.2831","0.1961","0.0438","0.2432","0.0086","0.0043","0.028","0.0091","0.0127","0.0093","0.0518"
"Norway","NO","1991","95.4","11.7","4.6","7.6","13.2","49","9.8","2.2","11.4","0.0945","0.1561","0.2705","0.2005","0.0453","0.2331","0.009","0.0047","0.0275","0.0088","0.0123","0.0091","0.0468"
"Norway","NO","1992","92","11.2","4.6","8.2","10.6","47.3","10","2.2","11.7","0.0971","0.1732","0.2241","0.2117","0.0463","0.2475","0.0094","0.0052","0.0229","0.0088","0.0122","0.0089","0.0476"
"Norway","NO","1993","95.9","11.6","4.6","8.5","11.4","49.2","10.3","2.2","12.3","0.0934","0.1724","0.2315","0.2092","0.0442","0.2493","0.0096","0.0056","0.025","0.0093","0.0124","0.0088","0.0496"
"Norway","NO","1994","99.5","12","4.6","9.2","11.7","51","10.2","2.2","13.1","0.0901","0.1801","0.2292","0.2004","0.0424","0.2577","0.0098","0.006","0.0242","0.0097","0.0122","0.0088","0.0533"
"Norway","NO","1995","98.9","11.9","4.6","9.1","11.6","51.3","10.9","2.1","12.9","0.0893","0.1773","0.2263","0.2135","0.0414","0.2522","0.0097","0.006","0.0233","0.0097","0.0129","0.0086","0.0523"
"Norway","NO","1996","104.8","12.5","4.7","10","11.4","54.3","11.5","2.1","14.6","0.0861","0.1837","0.2098","0.2126","0.0382","0.2697","0.0099","0.0064","0.0228","0.01","0.0132","0.0084","0.0594"
"Norway","NO","1997","104.8","12.5","4.6","10.3","11.5","54.2","11.8","2","13.9","0.0852","0.1907","0.212","0.2181","0.0374","0.2565","0.0098","0.0069","0.0228","0.0102","0.0134","0.0083","0.0571"
"Norway","NO","1998","105.3","12.4","4.6","10","11.7","54.4","12.2","1.9","13.9","0.0847","0.1843","0.2159","0.2243","0.0347","0.2561","0.0098","0.0066","0.0244","0.0103","0.0134","0.0079","0.058"
"Norway","NO","1999","107.3","12.6","4.6","10","12","55.4","12.9","1.8","14.1","0.0836","0.1805","0.216","0.2325","0.0319","0.2555","0.0099","0.0068","0.027","0.0107","0.0138","0.0075","0.0603"
"Norway","NO","2000","106.1","12.4","4.5","11","12.1","54.8","12.1","1.8","13.4","0.0818","0.1998","0.2206","0.2208","0.0332","0.2438","0.0097","0.0073","0.0266","0.0106","0.0131","0.0079","0.0578"
"Norway","NO","2001","108.4","12.6","4.4","12.2","11.6","56.1","12.4","1.8","13.7","0.079","0.2171","0.2071","0.221","0.0315","0.2444","0.0097","0.0078","0.0264","0.0107","0.0132","0.0078","0.0603"
"Norway","NO","2002","106.1","12.2","4.4","12.4","11","55","12.3","1.7","13.2","0.0802","0.2262","0.1998","0.2242","0.0305","0.2392","0.0098","0.0079","0.0252","0.0106","0.013","0.0075","0.0589"
"Norway","NO","2003","107.2","12.3","4.5","13.2","10.2","55.7","12.8","1.7","13.3","0.0804","0.2363","0.1833","0.2303","0.03","0.2396","0.0101","0.0081","0.0227","0.0106","0.0134","0.0077","0.0614"
"Norway","NO","2004","108.6","12.4","4.4","13.3","11","56.2","13","1.7","12.8","0.0791","0.2359","0.1951","0.2319","0.0296","0.2284","0.01","0.0082","0.0235","0.0107","0.0133","0.008","0.0615"
"Norway","NO","2005","107","12.1","4.5","13.5","10.6","55.4","13.3","1.6","12","0.0804","0.2439","0.1919","0.2395","0.0285","0.2159","0.0102","0.0084","0.0228","0.0106","0.0135","0.0078","0.0592"
"Norway","NO","2006","107","12","4.4","13.4","9.7","55.3","13.8","1.6","12.4","0.0789","0.2428","0.1762","0.2486","0.0288","0.2247","0.0101","0.0083","0.021","0.0106","0.014","0.0081","0.0635"
"Norway","NO","2007","110.6","12.3","4.4","13.8","9.9","57","14.1","1.6","13.4","0.0765","0.242","0.1728","0.2468","0.0278","0.2342","0.01","0.0085","0.0207","0.011","0.0141","0.0084","0.0706"
"Norway","NO","2008","107.6","11.8","4.3","13.8","9.7","55.6","13.9","1.5","12.3","0.0782","0.2486","0.1747","0.2495","0.0274","0.2217","0.01","0.0089","0.0215","0.011","0.0143","0.0084","0.0681"
"Norway","NO","2009","102.6","11.1","4.3","14.8","7.4","53.2","13.7","1.5","11.5","0.0814","0.2775","0.1386","0.258","0.0288","0.2156","0.0101","0.0104","0.0196","0.0114","0.0145","0.0088","0.0655"
"Norway","NO","2010","107.8","11.5","4.2","15","8.2","55.5","14.3","1.5","12.2","0.0766","0.2707","0.1475","0.2579","0.0272","0.22","0.01","0.0103","0.0208","0.0116","0.0153","0.009","0.0727"
"Norway","NO","2011","105.8","11.2","4.2","14.6","8.2","54.6","14.6","1.5","11.4","0.0774","0.268","0.151","0.2674","0.0272","0.209","0.01","0.0103","0.0212","0.0118","0.0158","0.0092","0.0705"
"Norway","NO","2012","105.3","11","4.2","14.3","8.2","54.1","14.8","1.5","11.1","0.0785","0.2648","0.1516","0.273","0.0271","0.205","0.0101","0.0101","0.0217","0.0119","0.0165","0.0093","0.0702"
"Norway","NO","2013","105","10.8","4.3","14.4","8.3","54","14.7","1.4","11","0.0799","0.266","0.153","0.2718","0.0265","0.2027","0.0101","0.0107","0.022","0.0121","0.0165","0.0095","0.0724"
"Norway","NO","2014","104.9","10.7","4.4","15.1","8.4","54.1","14.7","1.4","10.1","0.0809","0.2793","0.1555","0.2718","0.0255","0.1871","0.0101","0.012","0.0221","0.0126","0.0164","0.0095","0.0696"
"Norway","NO","2015","105.9","10.7","4.4","15.6","8.5","54.5","14.3","1.3","10.4","0.0812","0.2862","0.1556","0.2622","0.0241","0.1908","0.0102","0.0125","0.0225","0.0126","0.0156","0.0092","0.0726"
"Norway","NO","2016","104.6","10.5","4.5","15.1","8.6","53.6","13.7","1.3","10.4","0.0832","0.2821","0.1609","0.2555","0.0235","0.1949","0.0103","0.0126","0.0231","0.0125","0.0147","0.009","0.0746"
"Norway","NO","2017","103.8","10.1","4.5","15.5","8.4","53.2","13","1.2","10.6","0.0842","0.2909","0.1579","0.2448","0.0224","0.1998","0.0103","0.0131","0.0223","0.0126","0.0145","0.0091","0.0811"
"Norway","NO","2018","103.1","9.9","4.4","15.4","8.4","52.8","12.9","1.1","10.5","0.0841","0.2925","0.1584","0.2444","0.0216","0.199","0.0103","0.0134","0.0223","0.0127","0.0144","0.009","0.0832"
"Norway","NO","2020","101.1","9.6","4.4","15.1","8.3","51.8","12.7","1","10.3","0.0843","0.2918","0.1604","0.2449","0.0201","0.1985","0.0101","0.0138","0.0223","0.0127","0.0142","0.0088","0.0872"
"Norway","NO","2025","98.5","8.9","4.4","15","8","50.5","12.1","0.9","10","0.0873","0.2981","0.1593","0.239","0.0176","0.1987","0.0102","0.0144","0.0227","0.0128","0.0137","0.0084","0.0948"
"Norway","NO","2030","94.3","8.2","4.4","14.1","8","48.3","11.4","0.7","9.7","0.0921","0.2913","0.1654","0.2356","0.0153","0.2002","0.0103","0.0143","0.0235","0.0126","0.0128","0.0075","0.0977"
"Norway","NO","2035","90.7","7.6","4.5","13.6","7.8","46.5","10.5","0.7","9.4","0.0966","0.2923","0.1688","0.2263","0.0141","0.2018","0.0104","0.0148","0.0233","0.0125","0.0118","0.0072","0.1026"
"Poland","PL","1990","100","12.3","47.2","236.2","22.7","474.4","20.9","21.6","125.8","0.0996","0.4979","0.0479","0.0441","0.0455","0.2651","0.087","0.1409","0.0439","0.084","0.0263","0.0898","0.523"
